I
1200 Generated by WorldEditor 2.5.0b3

1    470 0 0 EDDP Leipzig-Halle
1302 city Leipzig
112  51.42875307  012.23383527  51.42872502  012.23409355 102
112  51.42831791  012.23425914  51.42816129  012.23430681
111  51.42831791  012.23425914 102
111  51.42793794  012.23431646 102
111  51.42748901  012.23432590 102
111  51.42725015  012.23430139
112  51.42725015  012.23430139  51.42715791  012.23427257 102
112  51.42703166  012.23402875  51.42699333  012.23385391
111  51.42703166  012.23402875 102
111  51.42695089  012.23359421 102
111  51.42689607  012.23291845 102
111  51.42673742  012.22947308
111  51.42671668  012.22914625
111  51.42520609  012.22933329
111  51.42507397  012.22934917
111  51.42507867  012.22945129
111  51.42508341  012.22955497
111  51.42533830  012.23501555
111  51.42534942  012.23524239
111  51.42538539  012.23611377
111  51.42705603  012.23590890 102
111  51.42708498  012.23553480
112  51.42708498  012.23553480  51.42710092  012.23534045 102
112  51.42728443  012.23509615  51.42742315  012.23502199
111  51.42728443  012.23509615 102
111  51.42751969  012.23497478 102
111  51.42796769  012.23488814 102
111  51.42836821  012.23486784
112  51.42836821  012.23486784  51.42860897  012.23492922 102
112  51.42874644  012.23504791  51.42882314  012.23516699 102
112  51.42890358  012.23563286  51.42893866  012.23581188
111  51.42890358  012.23563286 102
111  51.42955597  012.24965757
112  51.42955597  012.24965757  51.42960128  012.25060338 102
111  51.42911143  012.25047026 102
111  51.42879706  012.25040502
111  51.42186942  012.24774069
111  51.42180501  012.24815137
111  51.42867874  012.25095865 102
111  51.42919067  012.25114686 102
112  51.42959070  012.25153784  51.42963315  012.25187903
111  51.42959070  012.25153784
112  51.42959070  012.25153784  51.42960500  012.25161306 102
112  51.42960477  012.25194309  51.42958335  012.25206104
111  51.42960477  012.25194309
112  51.42960477  012.25194309  51.42957859  012.25211397 102
112  51.42937791  012.25227575  51.42928774  012.25226744
111  51.42937791  012.25227575 102
111  51.42908486  012.25224167 102
111  51.42848951  012.25206037
111  51.42177217  012.24947319
111  51.42158231  012.24940051
111  51.42151056  012.24937399
111  51.42145115  012.24979105
111  51.42151998  012.24981789
111  51.42170645  012.24988951
111  51.42842615  012.25260989 102
111  51.42929058  012.25296544
112  51.42929058  012.25296544  51.42944275  012.25302333 102
112  51.42965133  012.25326173  51.42969377  012.25337338 102
111  51.42976214  012.25380561 102
111  51.43022670  012.26391077
111  51.42976718  012.26398811
111  51.42976836  012.26401848
111  51.42977274  012.26411735
111  51.42979530  012.26462447
111  51.43002851  012.26460133
111  51.43008205  012.26567809
111  51.43031360  012.26582203 102
112  51.43043577  012.26808385  51.43048849  012.26857298
111  51.43043577  012.26808385
112  51.43043577  012.26808385  51.43048337  012.26879229 102
112  51.43148497  012.26960648  51.43200631  012.26957343
111  51.43148497  012.26960648
112  51.43148497  012.26960648  51.43160894  012.26960517 102
111  51.43212326  012.26952550
112  51.43212326  012.26952550  51.43218862  012.26952257 102
112  51.43247517  012.26924498  51.43256448  012.26911301
111  51.43247517  012.26924498
112  51.43247517  012.26924498  51.43266166  012.26895612 102
111  51.43338509  012.26771741
111  51.43347735  012.26744387
111  51.43338562  012.26547881
113  51.43326228  012.26532495 102
111  51.43264909  012.26773630 102
112  51.43277741  012.26776717  51.43281065  012.26786640 102
111  51.43256436  012.26816510 102
111  51.43232000  012.26855392 102
112  51.43201967  012.26883309  51.43190116  012.26883748 102
112  51.43176203  012.26847009  51.43175017  012.26825285 102
112  51.43184334  012.26802384  51.43192138  012.26786362 102
112  51.43213009  012.26778939  51.43233709  012.26776051
113  51.43213009  012.26778939 102
112  51.43030620  012.25149360  51.43032592  012.25160892 102
112  51.43012736  012.25212851  51.43010184  012.25217687 102
112  51.43003798  012.25217003  51.42999788  012.25215546 102
111  51.42997911  012.25207017 102
112  51.42995354  012.25145716  51.42996369  012.25143004
111  51.42995354  012.25145716
112  51.42995354  012.25145716  51.42997045  012.25133783 102
114  51.43009636  012.25135056  51.43014158  012.25136358 102
111  51.43094065  012.25904011 102
111  51.43098326  012.25994143 102
111  51.43129027  012.26650366 102
111  51.43127370  012.26682231
112  51.43127370  012.26682231  51.43124766  012.26700222 102
112  51.43097492  012.26721127  51.43077212  012.26721186 102
112  51.43067634  012.26676248  51.43064829  012.26651510
111  51.43067634  012.26676248 102
111  51.43063046  012.26579840
111  51.43087965  012.26559646
111  51.43080392  012.26386776
111  51.43053853  012.26389792 102
111  51.43031495  012.25918443 102
114  51.43060119  012.25851926  51.43085456  012.25849271 102
111  51.42891188  012.21547137 102
111  51.42909723  012.21940011 102
112  51.42879371  012.22012947  51.42852549  012.22010622 102
111  51.42845158  012.21940547 102
111  51.42843655  012.21906951
111  51.42869955  012.21899486
111  51.42863068  012.21727102
111  51.42835083  012.21728912 102
111  51.42826813  012.21552031 102
111  51.42835893  012.21504780 102
114  51.42861479  012.21484488  51.42881776  012.21482882 102
112  51.42853877  012.21302344  51.42879355  012.21303214
111  51.42853877  012.21302344
112  51.42853877  012.21302344  51.42878271  012.21304083 102
111  51.42877577  012.21338083 102
111  51.42878269  012.21371945
112  51.42878269  012.21371945  51.42879455  012.21389541 102
112  51.42851311  012.21410352  51.42829086  012.21410352 102
111  51.42825477  012.21376245 102
113  51.42823998  012.21333186 102
110 15 0.00 105.4 Apron Middle_1
111  51.42215941  012.20967964 102
111  51.42059102  012.20897257
112  51.42059102  012.20897257  51.42029890  012.20877407 102
111  51.42026742  012.20817287
111  51.42067423  012.20835259
111  51.42094069  012.20682579
111  51.42034410  012.20561024
111  51.42011430  012.20510792
112  51.41995776  012.20489095  51.41990875  012.20484959
112  51.41951525  012.20482138  51.41945592  012.20484207
112  51.41934034  012.20507409  51.41931454  012.20515682
111  51.41930557  012.20572705
111  51.41956944  012.20640425
111  51.41965198  012.20630187
111  51.41973417  012.20645648 102
111  51.42000784  012.20698145
112  51.42000784  012.20698145  51.42004678  012.20704940 102
112  51.42008660  012.20747950  51.42006604  012.20765424 102
112  51.41998210  012.20803300  51.41994967  012.20814210
111  51.41998210  012.20803300
112  51.41998210  012.20803300  51.41986960  012.20845219 102
112  51.41947041  012.20849672  51.41942116  012.20847285
111  51.41947041  012.20849672 102
111  51.41203042  012.20519456
111  51.41189923  012.20513633
111  51.41196193  012.20669162
112  51.41196193  012.20669162  51.41196914  012.20635961
111  51.41204023  012.20609543 102
112  51.41217373  012.20598777  51.41223522  012.20597299 102
111  51.41260291  012.20599927 102
111  51.41912856  012.20884276
112  51.41912856  012.20884276  51.41921523  012.20887636 102
111  51.41915621  012.20890535
111  51.41823318  012.20975056
111  51.41771888  012.20953442
111  51.41766969  012.20963301
111  51.41762358  012.20970203
111  51.41757439  012.20968724
111  51.41755902  012.20976118
111  51.41750990  012.20974389
111  51.41736525  012.20979571
111  51.41738098  012.21013343
111  51.41741453  012.21019991
111  51.41752520  012.21077666
111  51.41675662  012.21529703
111  51.41659061  012.21552378
111  51.41636004  012.21560758
111  51.41615406  012.21551392
111  51.41611102  012.21579983
111  51.41635081  012.21591321
111  51.41647993  012.21616461
111  51.41654757  012.21648009
111  51.41624634  012.21823000
111  51.41677199  012.21845934
111  51.41706405  012.21675122
111  51.41721162  012.21646531
111  51.41739300  012.21639136
111  51.41817234  012.21671199
111  51.41816717  012.21674228
112  51.41816717  012.21674228  51.41823760  012.21677051
112  51.41835493  012.21746018  51.41826156  012.21798471
111  51.41835493  012.21746018 102
111  51.41837094  012.21746926 102
111  51.41699104  012.22552977 102
111  51.41698030  012.22558933 102
111  51.41600175  012.23140960
112  51.41600175  012.23140960  51.41598677  012.23149962
111  51.41588952  012.23207832
111  51.41614975  012.23219265 102
111  51.41704136  012.22710997
112  51.41704136  012.22710997  51.41719670  012.22660554 102
112  51.41753382  012.22675012  51.41764141  012.22680838
111  51.41753382  012.22675012 102
111  51.41756437  012.22670985 102
111  51.41866346  012.22719796
111  51.41870519  012.22721580
111  51.41864078  012.22762472
111  51.41887808  012.22772024
111  51.41895853  012.22771784
111  51.41952312  012.22443437
111  51.41943759  012.22439726
111  51.41887653  012.22415754
111  51.41885905  012.22408604
111  51.41882799  012.22403956
111  51.41883624  012.22387214
111  51.41884418  012.22381555
111  51.41908854  012.22241421
111  51.41913998  012.22211925
111  51.41906575  012.22209051
111  51.41907838  012.22195964
111  51.41967344  012.21847653
111  51.41971286  012.21824694
111  51.41993230  012.21695496
111  51.41989437  012.21693586
111  51.41988516  012.21690573
111  51.42013524  012.21546564
111  51.42036370  012.21556720
111  51.42035986  012.21558797
111  51.42090853  012.21583197
111  51.42102378  012.21516048
111  51.42109621  012.21473305
111  51.42125517  012.21380555
111  51.42128497  012.21363857
111  51.42160990  012.21170428
111  51.42163686  012.21155354
111  51.42169414  012.21122137
111  51.42151818  012.21113132 102
111  51.42161574  012.21054457 102
111  51.42165572  012.21056114
112  51.42165572  012.21056114  51.42178592  012.21014358 102
112  51.42208476  012.21013047  51.42223505  012.21018756
111  51.42208476  012.21013047
111  51.42211760  012.21015596
111  51.42363588  012.21073881
111  51.42373329  012.21078051
111  51.42379870  012.21080884
111  51.42386866  012.21038801
111  51.42377115  012.21034641
113  51.42366193  012.21029675
112  51.42010848  012.20959936  51.42020704  012.20944713 102
111  51.42038474  012.20944897 102
111  51.42057920  012.20947089 102
111  51.42103892  012.20967459 102
112  51.42129659  012.21038201  51.42122322  012.21089281
111  51.42129659  012.21038201
112  51.42129659  012.21038201  51.42124824  012.21076652 102
112  51.42099359  012.21077323  51.42089503  012.21078902
111  51.42099359  012.21077323 102
111  51.42085514  012.21073879 102
111  51.42083548  012.21081755 102
113  51.41993811  012.21041596 102
111  51.41923714  012.20933770 102
112  51.41956418  012.20932356  51.41972681  012.20944525 102
111  51.41963346  012.20997422 102
111  51.41958056  012.21029047
113  51.41864299  012.20987565
111  51.41864594  012.21582184
112  51.41864594  012.21582184  51.41857046  012.21624113
112  51.41824447  012.21624651  51.41810968  012.21617735
111  51.41824447  012.21624651
111  51.41821813  012.21640101
111  51.41744541  012.21605372
111  51.41732174  012.21580652
111  51.41727775  012.21546320
111  51.41804641  012.21103028
112  51.41876407  012.21039605  51.41919773  012.21051458
111  51.41876407  012.21039605
112  51.41876407  012.21039605  51.41886755  012.21042766
111  51.41916571  012.21058298
112  51.41916571  012.21058298  51.41927305  012.21064143
112  51.41941005  012.21141213  51.41935101  012.21192707
111  51.41941005  012.21141213
114  51.41941005  012.21141213  51.41939527  012.21150694 102
110 15 0.00 105.4 Apron Middle_3
111  51.41636084  012.24507562
112  51.41636084  012.24507562  51.41632900  012.24538064 102
112  51.41606857  012.24553695  51.41593268  012.24553486
111  51.41606857  012.24553695 102
111  51.41579468  012.24551873 102
111  51.41399930  012.24481590 102
111  51.41387893  012.24472585
112  51.41373330  012.24446612  51.41370220  012.24429552
111  51.41373330  012.24446612
111  51.41378896  012.24570222
112  51.41378896  012.24570222  51.41378732  012.24553162
111  51.41390981  012.24541122 102
111  51.41399707  012.24537649 102
111  51.41428277  012.24538333 102
111  51.41605317  012.24607381 102
112  51.41643540  012.24684510  51.41634612  012.24739979 102
111  51.41589501  012.24730999 102
111  51.41428045  012.24670775 102
111  51.41395923  012.24646836
112  51.41381523  012.24621574  51.41377267  012.24602939
111  51.41381523  012.24621574
111  51.41387919  012.24756216
112  51.41387919  012.24756216  51.41391684  012.24733119
111  51.41399901  012.24729851 102
111  51.41408023  012.24725367 102
111  51.41464531  012.24729374 102
111  51.41892089  012.24893092
111  51.41912118  012.24900705 102
111  51.41918664  012.24903194
111  51.41925647  012.24860603 102
111  51.41920894  012.24858789
111  51.41900108  012.24850856 102
111  51.41714621  012.24780062 102
111  51.41710205  012.24774611 102
112  51.41679861  012.24724095  51.41677133  012.24681201
111  51.41679861  012.24724095
112  51.41679861  012.24724095  51.41679582  012.24715580 102
111  51.41683803  012.24688319
112  51.41683803  012.24688319  51.41691561  012.24664570 102
112  51.41729732  012.24656725  51.41748040  012.24663082
111  51.41729732  012.24656725 102
111  51.41730185  012.24654093 102
111  51.41928295  012.24729246
111  51.41934897  012.24688118 102
111  51.41736431  012.24610734
112  51.41736431  012.24610734  51.41673986  012.24592132 102
112  51.41666977  012.24504297  51.41664059  012.24453373
113  51.41666977  012.24504297
110 15 0.00 85.7 Apron Middle_2
111  51.41599457  012.23147639 102
112  51.41589208  012.23180661  51.41586649  012.23186986 102
112  51.41576734  012.23199416  51.41571602  012.23204307 102
112  51.41540529  012.23211019  51.41524802  012.23212723
111  51.41540529  012.23211019 102
111  51.41434789  012.23222995 102
111  51.41440986  012.23222156 102
111  51.41350027  012.23232976 102
111  51.41328946  012.23227840
112  51.41314610  012.23202357  51.41309143  012.23178368
111  51.41314610  012.23202357
111  51.41320299  012.23317671
112  51.41320299  012.23317671  51.41322427  012.23294837
111  51.41331799  012.23288382 102
111  51.41351892  012.23278963 102
111  51.41443999  012.23267519 102
111  51.41447500  012.23267095 102
111  51.41533543  012.23256993 102
111  51.41536202  012.23259188
112  51.41536202  012.23259188  51.41575155  012.23253049 102
112  51.41584407  012.23328348  51.41586259  012.23349678
111  51.41584407  012.23328348 102
111  51.41637225  012.24463020 102
111  51.41637216  012.24479295 102
111  51.41635366  012.24503206
111  51.41666259  012.24499941 102
111  51.41663234  012.24428894
111  51.41658329  012.24324893 102
111  51.41611007  012.23303959
112  51.41611007  012.23303959  51.41609957  012.23275204 102
112  51.41614257  012.23225944  51.41617747  012.23205589
111  51.41614257  012.23225944
113  51.41588234  012.23214511
110 15 0.00 85.7 Apron South
111  51.40906383  012.19658741
111  51.40860919  012.19666254
111  51.40856911  012.19742069
111  51.40762962  012.19709566
111  51.40726803  012.19713896
111  51.40723713  012.19714346
111  51.40750687  012.20294597
111  51.40742949  012.20295545
111  51.40730347  012.20297300
111  51.40747188  012.20649468
111  51.40749312  012.20689915
111  51.40749403  012.20691893
111  51.40800283  012.20684454
111  51.40872920  012.20675141
111  51.40869095  012.20685730
111  51.40837198  012.20689600
111  51.40844765  012.20850871
111  51.40838567  012.20851792
111  51.40836300  012.20798396
111  51.40759530  012.20807044
111  51.40764434  012.20945653
111  51.40817489  012.20939610
111  51.40825058  012.20938748
111  51.40862699  012.20934459
111  51.40859531  012.20860831
111  51.40879356  012.20858890
111  51.40903977  012.20919413
111  51.40912163  012.20994943 102
111  51.40919325  012.21136344
111  51.40908548  012.21137449
111  51.40908401  012.21126257
111  51.40912407  012.21126259
111  51.40912324  012.21116836
111  51.40905868  012.21117088
111  51.40905973  012.21137466
111  51.40893521  012.21138314
111  51.40893656  012.21140562
111  51.40894850  012.21169412
111  51.40900726  012.21307480
111  51.40922784  012.21305194 102
111  51.40933449  012.21503594 102
111  51.40991651  012.21496130
112  51.40991651  012.21496130  51.41002056  012.21495555 102
112  51.41012563  012.21522100  51.41017227  012.21541658
111  51.41012563  012.21522100 102
111  51.41028967  012.21595134 102
111  51.41055146  012.22157325 102
112  51.41044768  012.22257195  51.41041157  012.22267809 102
112  51.41029821  012.22273737  51.41024404  012.22275667 102
111  51.40991569  012.22278143
111  51.40976973  012.22279233 102
111  51.40972511  012.22280027 102
111  51.40979150  012.22421093
111  51.40948807  012.22424008
111  51.40941617  012.22424821
111  51.40834632  012.22435146
111  51.40840435  012.22577094
111  51.40764604  012.22588149
111  51.40778329  012.22950327
111  51.40617390  012.22953764
111  51.40637700  012.23403717
111  51.40551204  012.23415326
111  51.40594327  012.24348136
111  51.40595020  012.24357415
111  51.40599700  012.24446013
111  51.40693527  012.24433673
111  51.40730423  012.25222843
111  51.40732804  012.25222491
111  51.40741816  012.25221547
111  51.40980107  012.25207803
111  51.40983455  012.25267851
111  51.41071363  012.25258603
111  51.41070555  012.25193839
111  51.41076090  012.25195161
112  51.41076090  012.25195161  51.41082899  012.25194840
112  51.41094963  012.25217437  51.41096565  012.25233811
111  51.41094963  012.25217437
111  51.41100405  012.25254746
111  51.41108032  012.25261400 102
111  51.41129727  012.25678264
111  51.41145117  012.25672139 102
111  51.41364624  012.25642423
111  51.41376521  012.25630956
111  51.41370157  012.25491545
112  51.41370157  012.25491545  51.41368176  012.25515046
111  51.41359195  012.25531729
112  51.41359195  012.25531729  51.41348854  012.25555430 102
111  51.41335677  012.25568452 102
112  51.41289335  012.25593541  51.41270649  012.25592942 102
112  51.41255028  012.25577138  51.41249932  012.25570251 102
112  51.41245775  012.25539719  51.41245401  012.25528335
111  51.41245775  012.25539719
112  51.41245775  012.25539719  51.41246522  012.25509761 102
112  51.41263572  012.25475318  51.41276652  012.25461537 102
112  51.41306836  012.25439381  51.41322158  012.25425601
111  51.41306836  012.25439381
112  51.41306836  012.25439381  51.41326224  012.25421261 102
111  51.41353131  012.25372145
111  51.41363936  012.25369616
111  51.41362872  012.25351091
111  51.41355600  012.25193022
112  51.41355600  012.25193022  51.41356047  012.25246442
111  51.41347498  012.25276970
112  51.41347498  012.25276970  51.41336906  012.25321064 102
111  51.41318902  012.25349620
112  51.41318902  012.25349620  51.41313880  012.25359059 102
112  51.41275862  012.25394838  51.41262914  012.25398633 102
112  51.41246792  012.25384323  51.41239197  012.25373754 102
112  51.41229865  012.25310821  51.41228372  012.25280863
111  51.41229865  012.25310821 102
112  51.41202227  012.24721687  51.41201854  012.24709704
111  51.41202227  012.24721687
112  51.41202227  012.24721687  51.41203722  012.24686337 102
112  51.41217686  012.24665460  51.41225534  012.24655274 102
112  51.41255159  012.24654458  51.41271118  012.24658196 102
112  51.41320021  012.24695065  51.41330139  012.24715152
111  51.41320021  012.24695065
112  51.41334166  012.24731717  51.41337740  012.24762874
111  51.41334166  012.24731717
111  51.41318314  012.24396996
112  51.41318314  012.24396996  51.41316374  012.24416849
111  51.41306683  012.24423866
112  51.41306683  012.24423866  51.41298602  012.24431842 102
112  51.41264339  012.24423012  51.41256491  012.24421215 102
112  51.41215303  012.24400656  51.41211566  012.24397659 102
112  51.41202117  012.24385606  51.41200249  012.24379616 102
112  51.41204350  012.24354114  51.41207431  012.24343353 102
111  51.41288005  012.24080346
111  51.41304888  012.24079389
111  51.41288636  012.23770885
112  51.41288636  012.23770885  51.41289938  012.23834454
111  51.41283499  012.23913834 102
112  51.41263420  012.24037138  51.41248398  012.24104996 102
111  51.41196673  012.24263920
112  51.41196673  012.24263920  51.41190188  012.24285702 102
112  51.41181123  012.24262267  51.41180998  012.24250311
111  51.41181123  012.24262267 102
112  51.41140049  012.23385935  51.41140596  012.23364883
111  51.41140049  012.23385935
112  51.41140049  012.23385935  51.41139502  012.23326287 102
111  51.41164869  012.23304867 102
111  51.41185940  012.23298130 102
111  51.41226163  012.23292711
112  51.41226163  012.23292711  51.41238755  012.23291007 102
111  51.41253718  012.23298033
112  51.41268297  012.23323730  51.41272414  012.23346491
111  51.41268297  012.23323730
111  51.41263199  012.23207907
112  51.41263199  012.23207907  51.41260439  012.23231185
111  51.41250836  012.23237289 102
112  51.41224794  012.23247811  51.41208402  012.23249883 102
112  51.41161586  012.23250368  51.41150642  012.23245982
111  51.41161586  012.23250368
112  51.41161586  012.23250368  51.41138059  012.23245982 102
111  51.41131104  012.23175377 102
112  51.41105068  012.22626821  51.41104521  012.22613664
111  51.41105068  012.22626821
112  51.41105068  012.22626821  51.41105970  012.22575767 102
112  51.41124774  012.22552999  51.41131887  012.22546859 102
112  51.41162719  012.22566478  51.41178585  012.22581390 102
112  51.41228890  012.22762780  51.41238178  012.22825748
111  51.41228890  012.22762780
112  51.41249059  012.22913430  51.41256188  012.22991990
111  51.41249059  012.22913430
111  51.41234054  012.22583676
112  51.41234054  012.22583676  51.41232762  012.22612572
112  51.41220317  012.22607598  51.41219199  012.22605806
111  51.41220317  012.22607598 102
112  51.41144694  012.22426408  51.41131015  012.22386935 102
112  51.41098001  012.22256227  51.41087058  012.22196580 102
112  51.41080541  012.22103213  51.41077258  012.22059355
111  51.41080541  012.22103213 102
112  51.41067547  012.21801967  51.41068642  012.21763373
111  51.41067547  012.21801967 102
111  51.41075559  012.21720247
112  51.41075559  012.21720247  51.41080688  012.21699195 102
112  51.41111058  012.21705396  51.41123096  012.21714168 102
111  51.41147840  012.21767232
112  51.41147840  012.21767232  51.41168085  012.21820738 102
111  51.41188320  012.21900551
112  51.41208772  012.22051850  51.41214428  012.22124144
111  51.41208772  012.22051850
111  51.41193722  012.21730233
112  51.41193722  012.21730233  51.41190299  012.21752899
112  51.41180057  012.21744926  51.41178123  012.21742063
111  51.41180057  012.21744926 102
112  51.41097830  012.21549248  51.41073869  012.21485034 102
112  51.41045085  012.21305444  51.41042179  012.21264017
111  51.41045085  012.21305444
112  51.41045085  012.21305444  51.41041443  012.21271482 102
111  51.41039887  012.21240790 102
111  51.41020181  012.20808983 102
111  51.41025992  012.20752230
112  51.41025992  012.20752230  51.41029172  012.20704328 102
111  51.41057317  012.20712705 102
112  51.41094222  012.20740027  51.41107353  012.20754939
111  51.41094222  012.20740027
112  51.41094222  012.20740027  51.41124862  012.20772481 102
111  51.41137431  012.20815587
112  51.41155017  012.20905864  51.41163526  012.20981101
111  51.41155017  012.20905864
111  51.41147196  012.20738560
111  51.41137876  012.20739468
111  51.41135320  012.20727859
112  51.41135320  012.20727859  51.41107415  012.20676985 102
112  51.41040745  012.20620520  51.41017121  012.20599064 102
112  51.41017035  012.20579531  51.41016485  012.20570408
111  51.41017035  012.20579531 102
112  51.41024722  012.20529691  51.41035297  012.20518288
111  51.41024722  012.20529691
112  51.41024722  012.20529691  51.41035118  012.20513902 102
111  51.41047685  012.20517818 102
112  51.41086058  012.20523882  51.41100831  012.20532653 102
112  51.41125445  012.20554077  51.41131251  012.20560766
112  51.41140062  012.20584583  51.41144909  012.20610320
111  51.41140062  012.20584583
111  51.41135140  012.20493397
111  51.41122075  012.20487935 102
111  51.40994046  012.20433517 102
111  51.40956124  012.20402811 102
112  51.40946425  012.20382329  51.40943577  012.20364795
111  51.40946425  012.20382329 102
113  51.40937632  012.20329935 102
111  51.40982533  012.20720344 102
111  51.40991531  012.20882098 102
112  51.40968687  012.20955349  51.40939947  012.20958960 102
111  51.40937091  012.20891757 102
111  51.40934985  012.20851037 102
111  51.40930853  012.20771185 102
111  51.40936524  012.20713804 102
111  51.40939668  012.20681990 102
112  51.40956617  012.20662764  51.40967926  012.20662381
111  51.40956617  012.20662764
114  51.40956617  012.20662764  51.40979731  012.20664505 102
111  51.40995107  012.21041030 102
111  51.41002957  012.21083331 102
111  51.41012001  012.21290347 102
111  51.41004679  012.21377271 102
112  51.40988379  012.21408441  51.40970952  012.21409067
111  51.40988379  012.21408441
112  51.40988379  012.21408441  51.40972177  012.21409853 102
111  51.40968538  012.21381474 102
111  51.40954860  012.21300926
111  51.40981532  012.21298259
111  51.40974456  012.21128572
111  51.40946496  012.21132098 102
111  51.40944820  012.21090984 102
111  51.40948573  012.21045132 102
112  51.40972615  012.21015152  51.40994645  012.21010914
111  51.40972615  012.21015152
114  51.40972615  012.21015152  51.40989489  012.21012095 102
111  51.41102567  012.23181875 102
112  51.41076111  012.23257002  51.41049532  012.23258558 102
111  51.41043246  012.23188153 102
111  51.41009737  012.22466501 102
111  51.41017631  012.22376052 102
112  51.41036510  012.22359205  51.41053332  012.22360489 102
113  51.41067348  012.22416739 102
111  51.41155283  012.24296442
112  51.41155283  012.24296442  51.41156721  012.24316533 102
112  51.41129005  012.24357233  51.41115386  012.24358517 102
111  51.41111484  012.24343436 102
111  51.41093429  012.24254166 102
111  51.41082273  012.24017615
111  51.41109680  012.24013792
111  51.41101345  012.23837525
111  51.41074983  012.23841305 102
111  51.41052552  012.23398247 102
112  51.41077594  012.23325284  51.41102428  012.23320147 102
113  51.41112320  012.23387928 102
111  51.41204402  012.25353895 102
112  51.41197967  012.25391121  51.41193401  012.25404718 102
112  51.41176840  012.25416876  51.41164585  012.25418920
111  51.41176840  012.25416876
112  51.41176840  012.25416876  51.41160018  012.25419444 102
111  51.41154290  012.25377257 102
111  51.41142035  012.25308425 102
111  51.41124119  012.24914521
111  51.41150562  012.24910705
111  51.41141889  012.24739457
111  51.41115831  012.24742851 102
111  51.41115905  012.24723338 102
111  51.41123809  012.24643078
112  51.41123809  012.24643078  51.41124875  012.24630880 102
112  51.41144664  012.24623316  51.41156141  012.24625398 102
112  51.41173432  012.24681198  51.41174649  012.24707302
113  51.41173432  012.24681198 102
111  51.41205500  012.25520791 102
111  51.41207489  012.25564221 102
112  51.41188084  012.25594962  51.41171274  012.25596607 102
111  51.41164527  012.25572277 102
111  51.41162302  012.25519377 102
114  51.41182559  012.25500900  51.41197447  012.25499103 102
112  51.41316697  012.24548549  51.41319847  012.24595299
111  51.41316697  012.24548549
112  51.41316697  012.24548549  51.41319356  012.24615304 102
111  51.41273967  012.24598608 102
112  51.41197019  012.24524000  51.41196671  012.24463776 102
113  51.41259162  012.24478476 102
111  51.40668970  012.23547944
111  51.40687422  012.23934503
111  51.40691417  012.24025085
111  51.40708926  012.24397246
111  51.40712745  012.24478423
111  51.40732802  012.24904749
111  51.40735688  012.24970226
111  51.40746962  012.25219928
111  51.40732792  012.25221518
111  51.40630358  012.23018211
111  51.40674384  012.23013893
111  51.40676119  012.23058482
111  51.40647304  012.23062611
111  51.40647537  012.23087536
113  51.40665568  012.23457477
130 Airport Boundary 1
111  51.39949619  012.15137676
111  51.38493214  012.18803965
111  51.37942622  012.25170236
111  51.38102471  012.29092313
111  51.39452310  012.31167035
111  51.39967380  012.32161764
111  51.40997521  012.32190185
111  51.42826908  012.31905977
111  51.45189127  012.29490205
111  51.45153605  012.23464985
111  51.44762862  012.20736583
111  51.44105703  012.17553448
113  51.41796768  012.13972421
120 Linear Feature 125
112  51.43055006  012.21551680  51.43050639  012.21545882 105
112  51.43043258  012.21538103  51.43040969  012.21535977 105
112  51.43030275  012.21527812  51.43027323  012.21525831 105
112  51.43016809  012.21520709  51.43013225  012.21519211 105
112  51.43002290  012.21514283  51.42999458  012.21513269 105
115  51.42961774  012.21496799
120 Linear Feature 124
111  51.43133582  012.21828903 105
112  51.43129009  012.21733900  51.43128384  012.21724382 105
112  51.43125305  012.21701115  51.43123171  012.21690595 105
112  51.43118643  012.21671224  51.43115675  012.21659786 105
112  51.43110411  012.21645818  51.43106039  012.21635298 105
112  51.43097866  012.21620520  51.43094639  012.21614842 105
111  51.43029016  012.21508079 105
115  51.42969245  012.21411343
120 Linear Feature 123
111  51.43204483  012.23302940 105
112  51.43198491  012.23178360  51.43197450  012.23163248 105
112  51.43193233  012.23127512  51.43191412  012.23115990 105
112  51.43184228  012.23075496  51.43181938  012.23064642 105
112  51.43174026  012.23028656  51.43170330  012.23013377 105
112  51.43160439  012.22973050  51.43157524  012.22961277 105
112  51.43148363  012.22927963  51.43144459  012.22916525 105
112  51.43134933  012.22888305  51.43131445  012.22879287 105
112  51.43110312  012.22829025  51.43107345  012.22822262 105
111  51.43084857  012.22769335 105
115  51.43025986  012.22631543
120 Linear Feature 122
111  51.43204301  012.24172702 105
112  51.43215837  012.24166730  51.43221425  012.24162442 105
112  51.43228854  012.24152022  51.43233945  012.24144484 105
112  51.43238134  012.24128572  51.43239881  012.24120454 105
112  51.43240980  012.24101282  51.43240769  012.24095581 105
112  51.43238392  012.24048987  51.43237969  012.24038046 105
112  51.43234618  012.24003717  51.43233317  012.23992028 105
112  51.43230681  012.23964005  51.43229337  012.23954055 105
112  51.43225346  012.23931442  51.43223481  012.23921701 105
112  51.43218015  012.23894844  51.43215586  012.23884059 105
112  51.43209773  012.23860124  51.43207734  012.23852401 105
112  51.43201184  012.23828257  51.43198582  012.23819212 105
112  51.43190817  012.23794094  51.43188388  012.23786928 105
112  51.43180623  012.23763550  51.43178411  012.23757705 105
112  51.43169778  012.23734466  51.43167046  012.23726813 105
111  51.43155811  012.23699190 105
111  51.43126705  012.23630866 105
115  51.43067832  012.23492003
120 Linear Feature 121
111  51.43128291  012.24887233 105
